"","ccode","year","country","class_income","class_reg","class_subreg","class_opec","class_hipc","class_ldc","class_reg2","class_dev","rev2_gov_nonresrev_gdp","rev2_gs","rev2_vat","rev2_cit","rev2_trade","rev2_pit","rev_resrev_gdp","rev_resrev_govrev","rent_min","rent_coal","rent_gas","rent_oil","rev2_gov_resrev_gdp","rev2_gov_rev_gdp","rev_source","eiti_sector","eiti__stream","eiti_inkind","eiti_companies","eiti_government","eiti_numcom","corr_cpi","corr_estimate","corr_rank","econ_gdpcon","econ_gdpcur","econ_gdpconpc","econ_gdpcurpc","econ_tva","econ_tax","econ_govrev","econ_govexp","econ_invtotal","econ_invfdi","econ_eiva","rent_res_total_gdp","gov_take_ratio","eprod_gas","eprod_oil","eprod_coal","eprod_oilper","eprod_gasper","eprod_coalper","prod_total","prod_indus","prod_ironferr","prod_fuels","prod_nfm","prod_prec"
"54","ARG","2009","Argentina","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",33.15712,15.76654,7.6,2.96,3.472031,1.71,0.7683229,33.9254429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,-0.5,37,NA,3.07e+11,NA,7674.342976,2.81e+11,NA,34.292,37.9,21.216,4017.158925,3.64,0,NA,37.24202309,34.90115487,NA,0.897066983,1.389897237,NA,71734350,3899661,151148,34002854,617605,461788
"55","BHR","1992","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",11.9269,1,NA,1.3,NA,NA,16.1731,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6930944881,4751063992,13258.59708,9088.579443,NA,5.39072996,28.651,35.106,29.407,868.62,NA,0,NA,5.82,NA,NA,NA,0.319022006,NA,NA,NA,NA,NA,NA,NA
"56","BHR","1993","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",11.03856,1.1,NA,1.3,NA,NA,17.76143,28.79999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7822958001,5200266050,14602.9445,9707.222832,NA,5.349562814,28.717,29.059,18.273,-275,NA,0,NA,6.234,NA,NA,NA,0.335434653,NA,NA,NA,NA,NA,NA,NA
"57","BHR","1994","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",10.88101,1,NA,1.4,NA,NA,13.61899,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7803400528,5567553552,14209.4443,10138.12399,NA,5.173401963,25.167,27.442,19.601,208.1,NA,0,NA,6.382,NA,NA,NA,0.33895698,NA,NA,NA,NA,NA,NA,NA
"58","BHR","1995","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",11.11423,1.2,NA,1.1,NA,NA,14.48577,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8110073563,5849468115,14386.45019,10376.36478,NA,4.796762893,25.498,30.322,14.62,430.59,13.91,0,NA,6.488,NA,NA,NA,0.339595371,NA,NA,NA,NA,NA,NA,NA
"59","BHR","1996","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",10.45316,1.1,NA,1.4,NA,NA,17.14684,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,63,8443398023,6101861656,14565.19186,10525.95003,NA,5.042932696,27.636,27.231,14.398,2048.2,16.34,0,NA,6.681,NA,NA,NA,0.334024846,NA,NA,NA,NA,NA,NA,NA
"60","BHR","1997","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",10.7938,0.8,NA,1.3,NA,NA,17.7062,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8704552261,6349202600,14570.72692,10628.05926,NA,5.097809036,29.55,37.221,17.474,329.2553191,16.75,0,NA,7.173,NA,NA,NA,0.357794861,NA,NA,NA,NA,NA,NA,NA
"61","BHR","1998","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",12.64521,0.8,NA,1.5,NA,NA,11.15479,23.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,62,9121500520,6183941092,14770.77571,10013.87948,NA,5.664272426,23.829,27.86,21.437,-275,12.23,0,NA,7.542,NA,NA,NA,0.367506157,NA,NA,NA,NA,NA,NA,NA
"62","BHR","1999","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",12.87996,0.8,NA,1.3,NA,NA,14.92004,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9513725115,6621186419,14844.01957,10330.86615,NA,5.013055024,26.537,32.329,7.658,453.7234043,16.44,0,NA,7.804,NA,NA,NA,0.370965109,NA,NA,NA,NA,NA,NA,NA
"63","BHR","2000","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",10.68723,0.7,NA,1.1,NA,NA,25.51278,36.20001,0,NA,8.887885689,20.59789362,25.5209498,73.0067793,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.37,67,10017951923,7970690894,14991.57027,11927.90438,NA,4.244385729,34.957,25.107,9.448,363.5638298,25.04,29.485779309,0.865534179461561,7.889,NA,NA,NA,0.362388582,NA,NA,NA,NA,NA,NA,NA
"64","BHR","2001","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",11.25758,0.6,NA,1.5,NA,NA,22.54242,33.8,0,NA,8.963431694,16.63961756,22.425254,68.5644151,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,NA,NA,10478777712,7928934210,14996.4833,11347.32817,NA,4.645780223,32.707,31.894,12.65,80.31914894,22.66,25.603049254,0.875882156751172,8.215,NA,NA,NA,0.366727967,NA,NA,NA,NA,NA,NA,NA
"65","BHR","2002","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",10.44387,0.6,NA,1.3,NA,NA,21.65613,32.1,0,NA,6.422304203,16.0661095,21.6561207,67.335411,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.77,79,11029961419,8491183201,15057.12502,11591.41017,NA,4.043726117,32.161,36.019,20.18,217.0212766,22.56,22.488413703,0.962990141768471,8.512,NA,NA,NA,0.373495172,NA,NA,NA,NA,NA,NA,NA
"66","BHR","2003","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",8.386904,0.6,NA,1.1,NA,NA,22.8131,31.200004,0,NA,9.529184101,16.99113827,22.8131133,72.9899607,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.45,71,11824118642,9747599583,15315.06524,12625.47578,NA,3.757162347,31.255,33.272,20.91,516.7002764,22.91,26.520322371,0.860212518568257,8.665,NA,NA,NA,0.366124029,NA,NA,NA,NA,NA,NA,NA
"67","BHR","2004","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",9.258684,0.5,NA,1.3,NA,NA,22.34132,31.600004,0,NA,9.277500604,19.936025,22.34132,72.5776684,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.53,72,12486269285,11235671061,15217.78574,13693.60462,NA,4.935495325,30.783,30.496,24.869,865.3081186,21.29,29.213525604,0.764759457754081,8.782,NA,NA,NA,0.361507759,NA,NA,NA,NA,NA,NA,NA
"68","BHR","2005","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",7.997086,0.1,NA,0.1,NA,NA,25.00291,32.999996,0,NA,13.10394547,23.98943832,25.0028988,75.7030035,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.47,69,13460198290,13460198290,15303.78392,15303.78392,NA,1.378410955,33.026,29.572,24.491,1048.670213,23.07,37.09338379,0.674052789078265,9.638796499,NA,NA,NA,0.384075216,NA,NA,NA,NA,NA,NA,NA
"69","BHR","2006","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",7.130432,0,NA,0.2,NA,NA,23.76957,30.900002,0,NA,11.69563867,24.22003651,23.7674073,76.9682152,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.24,64,14362031575,15854942951,15102.80927,16672.72336,NA,1.361112509,30.881,28.152,24.399,2914.893617,23.94,35.91567518,0.661755826136748,10.19672257,NA,NA,NA,0.392201951,NA,NA,NA,NA,NA,NA,NA
"70","BHR","2007","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",5.823589,0,NA,0.1,NA,NA,23.47641,29.299999,0,NA,10.70759631,23.01609225,23.4751714,80.0245399,"Hydrocarbons",NA,NA,NA,NA,NA,NA,5,0.25,64,15559825008,18473097689,15072.19431,17894.16768,NA,1.347020459,29.335,27.469,26.994,1756.117021,22.93,33.72368856,0.696103314980916,10.60922494,NA,NA,NA,0.399374295,NA,11890000,72000,0,1723650,865900,0
"71","BHR","2008","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",4.436817,0,NA,0.2,NA,NA,27.66318,32.099997,0,NA,14.26142569,26.53038008,27.6631816,85.4124189,"Hydrocarbons",NA,NA,NA,NA,NA,NA,5.4,0.25,64,16540093984,21902892584,14820.36811,19625.57958,NA,NA,32.388,27.447,33.918,1793.882979,26.71,40.79180577,0.678155356886521,11.38507416,NA,NA,NA,0.413015749,NA,12464200,80000,0,1652840,871700,0
"72","BHR","2009","Bahrain","High income","Asia","Western Asia","0","0","0","","Developing",3.993769,0.3,NA,0.2,NA,NA,19.50623,23.499999,0,NA,7.307597623,17.43049059,19.8106493,83.208049,"Hydrocarbons",NA,NA,NA,NA,NA,NA,5.1,0.24,66,17052836898,19318822541,14311.60616,16213.33632,NA,NA,23.843,30.485,27.256,257.1808511,21.88,24.738088213,0.800815694787174,11.49489891,NA,NA,NA,0.428997324,NA,12545200,108500,0,1615180,850000,0
"73","BRN","1992","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",NA,0.1,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7448909600,4183548189,27392.243,15384.36828,NA,NA,34.107,45.043,NA,7,NA,0,NA,8.777,8.849720436,NA,0.276959668,0.481109303,NA,NA,NA,NA,NA,NA,NA
"74","BRN","1993","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",NA,0.1,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7471597040,4105706152,26717.48116,14681.48324,NA,NA,34.279,51.66,NA,8,NA,0,NA,9.293,8.464220708,NA,0.264964977,0.500031157,NA,NA,NA,NA,NA,NA,NA
"75","BRN","1994","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",NA,0.1,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7706608407,4087337960,26817.72073,14223.25907,NA,NA,35.984,69.096,NA,5.89,NA,0,NA,9.352,8.66313079,NA,0.267053013,0.49669785,NA,NA,NA,NA,NA,NA,NA
"76","BRN","1995","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",NA,0.1,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8051764825,4734020037,27293.84049,16047.36235,NA,NA,36.524,66.43,36.662,582.7605634,24.85,0,NA,10.585,8.464220708,NA,0.25757791,0.554040845,NA,NA,NA,NA,NA,NA,NA
"77","BRN","1996","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",NA,0.1,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,72,8283520245,5115602837,27382.54227,16910.46883,NA,NA,39.643,51.9,41.314,653.6,32.37,0,NA,10.493,8.015300273,NA,0.236845333,0.524610493,NA,NA,NA,NA,NA,NA,NA
"78","BRN","1997","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",NA,0.1,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8161655436,5197332974,26336.07645,16770.78377,NA,NA,36.844,52.827,35.498,701.74,31.45,0,NA,10.501,7.893945504,NA,0.226451406,0.523798109,NA,NA,NA,NA,NA,NA,NA
"79","BRN","1998","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",NA,0.1,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,66,8116071906,4051147228,25585.47828,12771.0228,NA,NA,28.266,59.983,33.815,573.25,27.97,0,NA,9.694,7.595580382,NA,0.21391159,0.472368693,NA,NA,NA,NA,NA,NA,NA
"80","BRN","1999","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",NA,0.1,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8363787087,4.6e+09,25774.30297,14175.61117,NA,NA,32.53,55.467,21.383,747.8686687,36.33,0,NA,10.105,8.851995913,NA,0.25386784,0.480343725,NA,NA,NA,NA,NA,NA,NA
"81","BRN","2000","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",8.239998,0.1,NA,0.594,0.9,NA,40.86,49.099998,0,NA,22.81679424,28.06527411,40.8541926,83.1318026,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.39,69,8602106665,6001153318,25925.49952,18086.60407,NA,NA,49.144,41.543,13.058,549.6072508,44.65,50.88206835,0.80291925868615,10.168,9.492603251,NA,0.262242659,0.467076575,NA,NA,NA,NA,NA,NA,NA
"82","BRN","2001","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",4.290001,0.1,NA,0.7221,0.9,NA,37.91,42.200001,0,NA,23.62691961,25.1202304,36.1037256,85.6080278,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,NA,NA,8838152034,5601090584,26062.48056,16516.83677,NA,NA,42.173,39.309,14.43,526.4256513,39.95,48.74715001,0.740632541442806,10.257,9.963942381,NA,0.275254881,0.457885424,NA,NA,NA,NA,NA,NA,NA
"83","BRN","2002","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",3.389999,0.1,NA,0.881,1.1,NA,37.41,40.799999,0,NA,16.7154383,25.4823782,35.3353436,86.6285068,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.3,65,9180373875,5843329102,26501.69851,16868.3921,NA,NA,40.79,45.902,21.26,1035.528459,40.36,42.1978165,0.837373744207831,10.313,10.31203502,NA,0.28622892,0.452520643,NA,NA,NA,NA,NA,NA,NA
"84","BRN","2003","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",3.670002,0.1,NA,0.7534,0.9,NA,39.53,43.200002,0,NA,26.28412352,27.50949663,37.7188372,87.4009935,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.29,64,9446967804,6557333067,26712.83619,18541.92453,NA,NA,43.156,34.224,15.055,3298.074255,44.46,53.79362015,0.701176777001129,11.119,10.51966139,NA,0.281706188,0.469813397,NA,NA,NA,NA,NA,NA,NA
"85","BRN","2004","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",0.7900009,0.1,NA,1.0701,0.8,NA,45.41,46.2000009,0,NA,23.55317164,29.639032,41.6261281,90.0473918,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.41,70,9494610558,7872333197,26315.65827,21819.28674,NA,NA,46.227,36.736,13.487,205.6084719,50.67,53.19220364,0.782560699716858,11.00937434,10.34922434,NA,0.264988094,0.453196794,NA,NA,NA,NA,NA,NA,NA
"86","BRN","2005","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",NA,0.1,NA,0.4756,0.8,NA,50.66,NA,0,NA,29.94854797,37.50191051,46.1825266,91.9977949,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.26,62,9531402830,9531402830,25913.57837,25913.57837,NA,NA,50.2,32.192,11.367,289.4836442,55.9,67.45045848,0.684688105028875,10.80871614,10.1201776,NA,0.256657859,0.430692773,NA,NA,NA,NA,NA,NA,NA
"87","BRN","2006","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",4.360001,0.1,NA,0.8462,0.6,NA,48.44,52.800001,0,NA,26.78826038,37.97590792,48.7512397,92.1316502,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.23,63,9950567280,11470703002,26556.30357,30613.27687,NA,NA,52.915,30.799,10.438,434.0295376,59.08,64.7641683,0.752750185475631,11.31334762,10.84017948,NA,0.273513621,0.435151292,NA,NA,NA,NA,NA,NA,NA
"88","BRN","2007","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",NA,0.1,NA,9.2256,0.8,NA,55.23,NA,0,NA,24.37190536,34.44357813,31.5440097,87.800213,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.24,63,9965949012,12247627895,26127.17337,32108.9238,NA,NA,35.927,32.492,12.984,260.167097,57.45,58.81548349,0.536321523317295,11.02858019,9.528260195,NA,0.241200036,0.41516053,NA,19679000,0,0,9662736,0,0
"89","BRN","2008","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",NA,0.1,NA,0,0.7,NA,NA,NA,0,NA,31.79870659,39.38770771,64.9265045,92.5756911,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.54,73,9772721198,14393099069,25186.32224,37093.9909,NA,NA,70.133,30.13,13.669,330.0627301,57.22,71.1864143,0.912063139272348,10.93845909,8.591364595,NA,0.215225781,0.396813917,NA,18637000,0,0,8702234,0,0
"90","BRN","2009","Brunei","High income","Asia","Southeast Asia","0","0","0","","Developing",NA,0.1,NA,1.666,0.9,NA,NA,NA,0,NA,17.98593548,26.73848945,36.7803002,86.5284201,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,1.02,81,9600196363,10732435034,24341.26867,27212.05637,NA,NA,42.507,38.676,17.556,371.3786252,57.92,44.72442493,0.822376145865851,10.27256241,8.252676987,NA,0.212119171,0.383378907,NA,17322150,0,0,8202364,0,0
"91","BWA","1992","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",28.55176,0.9,1.5,2.7,NA,1.4,20.9,49.45176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5709855051,4146464587,3897.320439,2830.212158,3690670585,27.84554007,NA,42.094,30.16,-1.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","BWA","1993","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",25.42029,1.3,1.5,2.3,NA,1.4,21.5,46.92029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5819262003,4160129177,3865.840965,2763.649031,3754836313,23.68479921,NA,41.754,26.451,-287.4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","BWA","1994","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",21.7683,1.3,1.5,1.9,NA,1.7,19.3,41.0683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6030379937,4259258811,3903.499618,2757.042726,3922082078,19.91674392,NA,37.431,26.025,-14.15454529,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","BWA","1995","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",21.32603,1.3,1.7,1.2,NA,1.7,18.4,39.72603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6454340387,4730599691,4076.117439,2987.521379,4468425875,16.76579585,NA,36.168,27.073,70.41313609,34.87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","BWA","1996","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",21.37548,1.4,1.5,0.9,NA,1.3,21.2,42.57548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,75,6830615528,4847757704,4213.856805,2990.617274,4532463482,14.93710789,NA,35.493,23.281,71.17501955,35.37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","BWA","1997","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",20.6133,1.3,NA,0.9,NA,1.2,22.1,42.7133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7378878232,5020265168,4452.217506,3029.093551,4666530926,NA,NA,36.527,23.363,100.15614,40.58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","BWA","1998","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",21.22705,1.5,NA,1.1,NA,1.4,13.1,34.32705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,78,7432153228,4790481509,4392.141366,2831.006218,4429467945,NA,NA,37.102,33.669,95.31813492,39.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","BWA","1999","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",15.34007,1.5,NA,1.3,NA,1.8,24.8,40.14007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8150637372,5484263050,4725.215356,3179.423007,5040053616,NA,NA,37.541,23.957,36.66724332,39.26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","BWA","2000","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",22.65122,1.8,NA,1.1,NA,1.5,24.6,47.25122,NA,NA,NA,NA,27.5583154,59.2828222,"Mining",NA,NA,NA,NA,NA,NA,NA,0.67,75,8312647254,5788311645,4735.539274,3297.478684,5304111494,NA,46.5,37.994,31.759,57.16593294,40.6,0,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","BWA","2001","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",19.91534,1.5,NA,1.1,NA,1.5,17.14482,37.06016,NA,NA,NA,NA,19.3953475,55.0462036,"Mining",NA,NA,NA,NA,NA,NA,NA,NA,NA,8333476575,5489646903,4672.936467,3078.279632,5064217629,NA,35.236,37.901,25.774,30.68191934,46.36,0,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","BWA","2002","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",16.71622,3.3,1.383494,1.4,NA,1.9,19.3863,36.10252,NA,NA,NA,NA,19.2785759,52.3983127,"Mining",NA,NA,NA,NA,NA,NA,NA,0.61,75,8839279508,5438856515,4886.344268,3006.59407,5089525032,NA,36.798,40.368,26.959,403.4139037,43.22,0,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","BWA","2003","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",18.40143,3.9,3.058812,1.9,NA,2.6,20.88875,39.29018,NA,NA,NA,NA,19.5234012,50.3964844,"Mining",NA,NA,NA,NA,NA,NA,NA,1.25,86,9248175276,7511538765,5046.472325,4098.838026,6878360139,NA,38.723,38.927,29.997,417.9857089,37.75,0,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","BWA","2004","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",15.78834,4.5,3.4445,1.9,NA,2.6,21.35875,37.14709,NA,NA,NA,NA,17.9085482,48.3488235,"Mining",NA,NA,NA,NA,NA,NA,NA,0.88,80,9498414407,8957491785,5121.159585,4829.516059,7975354267,NA,37.043,35.856,33.152,391.0666988,39.31,0,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","BWA","2005","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",16.7948,3.8,4.0132,1.7,NA,2.3,23.60534,40.40014,NA,NA,NA,NA,19.808472,49.6033787,"Mining",NA,NA,NA,NA,NA,NA,NA,1.14,83,9931223496,9931223496,5294.379478,5294.379478,8934806258,NA,39.933,31.621,26.271,278.5914859,39.74,0,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","BWA","2006","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",12.82087,3.4,NA,NA,NA,NA,26.93257,39.75344,NA,NA,NA,NA,19.2104707,47.8665651,"Mining",NA,NA,NA,NA,NA,NA,NA,0.9,78,10721702328,10126990488,5655.073319,5341.397472,9199164250,26.93255736,39.306,28.912,24.018,486.3900373,44.19,0,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","BWA","2007","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",11.55749,3.8,NA,NA,NA,NA,25.71293,37.27042,NA,NA,NA,NA,13.7672739,38.4640372,"Mining",NA,NA,NA,NA,NA,NA,5.4,0.94,79,11652597047,10939028155,6084.31294,5711.728492,9824644655,25.71279465,34.679,31.032,25.811,494.5869316,42.15,0,Inf,NA,NA,NA,NA,NA,NA,1104405,33824374,26774,828000,25245,5116
"107","BWA","2008","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",5.769945,4.8,NA,NA,NA,NA,26.96113,32.731075,NA,NA,NA,NA,11.3756336,33.4334193,"Mining",NA,NA,NA,NA,NA,NA,5.8,0.99,80,12107219247,11113042238,6261.1058,5746.978872,9924289564,26.96061595,31.069,39.22,30.77,520.9177751,42.68,0,Inf,NA,NA,NA,NA,NA,NA,1133385,33129994,29277,910000,23100,6722
"108","BWA","2009","Botswana","Upper middle income","Africa","Southern Africa","0","0","0","Sub-Saharan Africa","Developing",5.84248,4.7,NA,NA,NA,NA,27.69059,33.53307,NA,NA,NA,NA,10.470516,30.2731542,"Mining",NA,NA,NA,NA,NA,NA,5.6,0.92,79,11157891950,10106837286,5716.967872,5178.439109,8856393865,27.71866805,33.275,45.273,31.837,128.8406944,27.29,0,Inf,NA,NA,NA,NA,NA,NA,1033463,17975114,29958,738000,24382,5265
"109","CIV","1992","Cote d'Ivoire","Lower middle income","Africa","Western Africa","0","1","0","Sub-Saharan Africa","Developing",NA,NA,9.362826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13008065829,11152971284,1004.406675,861.1671369,NA,NA,NA,NA,5.664,69.05384371,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","CIV","1993","Cote d'Ivoire","Lower middle income","Africa","Western Africa","0","1","0","Sub-Saharan Africa","Developing",16.43973,NA,7.391904,NA,NA,NA,0.6,17.03973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12983027241,11045760269,970.6672814,825.8288219,NA,NA,NA,NA,4.895,175.1535335,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","CIV","1994","Cote d'Ivoire","Lower middle income","Africa","Western Africa","0","1","0","Sub-Saharan Africa","Developing",13.19179,3.009869,6.014222,0.7965226,NA,1.621241,5.8,18.99179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13088346426,8313557515,948.5091181,602.4813869,NA,NA,NA,NA,8.644,117.5385668,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
